,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BANKBARODA,BHEL,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IDEA,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,WIPRO,YESBANK,ZEEL,NSEI
2015-10-06,1335.31,314.38,207.2775,846.9094,753.1151,501.71,184.35,196.702,409.1114,347.481,423.2,20629.37,661.7123,313.26,4199.2593,18528.71,304.0197,3585.91,818.5296,1077.11,2474.32,74.5231,813.455,1248.615,222.36457000000001,277.05,158.65,948.27,1118.91024,655.3269,1535.9641,2064.259,4323.93,122.8,238.7528,130.45,888.8212,236.9873,905.7616,2646.053,241.92,333.5649,66.65875,222.4869,558.0301,2760.12,592.8449099999999,735.85,395.14300000000003,8152.899901999999
2015-10-07,1337.14,313.13,206.6354,858.1691,742.5935,492.2,186.35,201.675,403.4582,341.305,427.41,21341.94,678.4544099999999,316.5,4148.8759,18802.21,308.3537,3627.16,783.6251,1078.89,2482.52,81.3792,807.815,1260.7044,225.21797999999998,277.29,159.0,944.44,1098.17171,660.0739,1525.9868,2056.5429999999997,4334.36,124.76,248.7913,130.75,904.4093,240.3925,921.9368,2600.923,241.67,341.2118,67.91372,231.582,559.5617,2745.86,582.45888,728.58,395.54,8177.399901999999
2015-10-08,1341.04,319.3,207.3763,867.1968,748.5275,486.95,185.9,202.72,399.4402,340.209,406.83,21285.55,677.90632,316.45,4178.1965,18564.61,300.91700000000003,3636.66,794.6047,1074.28,2483.36,81.8263,806.197,1261.3459,219.93241,272.83,156.9,940.9,1097.15424,653.1783,1515.0710000000001,2035.3870000000002,4323.68,123.05,248.6947,130.65,879.9631,240.1458,911.4353699999999,2581.175,242.02,343.111,67.81719,235.4938,556.3009,2809.83,583.39858,720.26,393.707,8129.350098000001
2015-10-09,1332.29,317.11,206.6354,847.0086,785.378,485.91,182.1,200.83,396.4267,346.236,400.08,21190.12,687.17426,306.99,4210.4832,18218.41,306.9255,3625.47,814.3104,1077.31,2506.07,83.4161,802.3710000000001,1274.7676,222.75371,280.33,157.95,936.17,1131.31463,659.0745,1527.6168,2046.5379999999998,4246.82,123.05,254.4862,130.75,878.2311,240.2938,902.02886,2577.1079999999997,244.51,356.3057,67.28623,245.5669,554.5224,2810.93,585.92089,718.57,397.57,8189.700195
2015-10-12,1329.32,319.3,207.4257,852.4153,784.9292,482.54,176.8,204.41099999999997,396.6836,348.12800000000004,383.26,21024.45,674.01973,305.67,4140.9157,17884.44,314.1159,3605.02,819.9679,1071.75,2494.45,88.0863,799.2810000000001,1253.5989,221.00257000000002,281.8,157.85,940.7,1088.1901599999999,661.6229,1535.1245,2000.94,4202.62,124.27,254.2449,131.49,882.5859,241.3796,887.8942099999999,2540.799,245.66,362.2033,67.52757,245.3224,556.0539,2836.86,577.6120900000001,716.69,397.421,8143.600098000001
2015-10-13,1337.09,322.09,207.4257,858.4667,778.8456,486.35,176.0,207.345,403.4348,344.094,395.61,21145.29,676.7104400000001,311.11,4181.0144,17723.22,310.6192,3627.76,795.8033,1067.59,2480.57,85.6021,797.3689999999999,1261.938,223.14287000000002,281.65,152.65,942.05,1065.4165699999999,655.6267,1527.0241,2019.308,4244.33,124.46,245.0751,131.24,884.4169,240.6393,877.54205,2546.63,245.51,360.9538,67.72065,239.6013,554.3247,2898.93,578.99686,726.64,397.421,8131.700195
2015-10-14,1360.87,323.04,207.4257,855.3914,803.7782,490.91,173.5,204.21200000000002,402.8741,344.941,404.84,21104.95,676.85995,305.99,4150.1618,18081.16,312.0967,3618.2,799.3033,1075.92,2442.71,88.0366,781.9680000000001,1277.1856,223.17496,277.2,150.85,945.98,1063.67216,652.4288,1521.6402,2057.738,4220.4,122.9,246.1369,131.19,893.6708,241.0835,879.6324199999999,2434.074,241.37,352.1574,67.23796999999999,242.8775,541.5288,2898.54,576.5735,731.5,382.86300000000006,8107.899901999999
2015-10-15,1355.92,327.52,207.1293,863.1293,789.6664,494.08,179.9,210.67700000000002,417.2642,349.871,396.26,21052.45,668.63837,312.07,4160.6439,18211.44,319.9767,3627.06,800.6938,1075.32,2505.29,87.2417,776.426,1277.7283,226.61209,280.58,152.4,953.85,1063.4298900000001,653.0284,1541.5455,2089.846,4347.17,122.07,251.1078,133.21,894.4131,245.7225,883.91262,2418.4429999999998,259.3,381.1456,67.76892,249.6254,538.8115,2938.52,570.8364,751.75,414.70300000000003,8179.5
2015-10-16,1377.43,321.84,209.5993,875.4803,800.5369999999999,500.32,177.7,212.517,425.744,348.277,398.29,20969.57,677.10908,309.51,4222.4979,18186.98,321.0109,3631.59,806.5911,1091.09,2524.78,87.19200000000001,770.002,1297.2688,226.25602999999998,283.61,150.4,960.47,1070.81384,658.8746,1585.4556,2043.899,4416.29,123.83,254.824,133.16,905.3989999999999,253.4707,886.40111,2422.6079999999997,260.45,386.5934,67.38277,247.425,539.3056,2946.45,570.68807,766.01,419.35699999999997,8238.150391
2015-10-19,1380.35,316.27,207.5245,872.2562,803.0801,501.96,175.55,213.46200000000002,429.1313,362.272,411.49,21051.65,686.07808,308.78,4299.2347,18141.93,320.8632,3586.31,822.5091,1088.86,2552.19,86.1983,785.2330000000001,1298.1076,227.65014,281.41,151.6,958.08,1087.4886900000001,657.9252,1561.599,2063.861,4428.15,124.32,248.8878,131.98,953.5986,251.2006,901.78001,2439.0229999999997,264.3,378.5467,67.04489000000001,242.9264,535.1555,2890.86,571.28153,762.94,426.19,8275.049805
2015-10-20,1363.88,308.45,207.4257,868.4864,811.0586,504.68,176.25,211.423,426.3047,360.43,403.06,21480.21,671.2792,306.17,4271.6452,18062.26,320.6169,3589.99,828.79,1085.99,2546.47,83.913,778.508,1295.295,226.12566,280.43,151.55,952.75,1101.1807099999999,653.628,1554.4371,2066.45,4477.61,124.95,244.3511,134.05,946.8685,251.546,898.3956300000001,2476.264,269.79,382.9949,68.44468,235.4938,541.5782,2911.0,565.5939400000001,762.59,431.439,8261.650391
2015-10-21,1363.54,312.78,206.6848,849.4391,810.2109,507.01,174.75,207.345,420.7682,370.042,406.18,21660.12,675.66407,308.27,4127.1704,18111.39,314.2637,3619.65,832.4068,1086.09,2562.69,85.006,781.722,1298.5024,226.06146,277.0,151.9,953.5,1113.3569,656.1764,1531.6175,2054.303,4443.8,126.91,244.6407,134.05,945.1859,246.5615,887.85916,2484.8579999999997,268.99,381.2956,68.15507,239.0145,533.0312,2888.71,571.57826,757.84,429.904,8251.700195
2015-10-23,1384.55,312.73,206.4378,851.7704,824.7715,520.78,173.1,208.83700000000002,425.2535,357.69,385.64,21660.32,679.84961,312.52,4141.8056,18059.78,321.3557,3630.0,827.4593,1099.48,2536.56,84.5588,791.465,1320.3621,232.41717000000003,280.48,140.45,955.84,1124.60392,664.7709,1491.9553,2070.133,4350.64,129.54,248.3569,134.5,945.8293,250.1148,883.46478,2491.88,272.54,382.8449,67.96199,240.5793,533.6734,2892.95,561.58791,763.63,427.973,8295.450195
2015-10-26,1378.17,314.92,206.1414,811.1958,830.5060000000001,516.22,172.05,216.39700000000002,422.24,350.81699999999995,376.96,21439.66,678.90287,304.75,4154.0183,17837.2,324.1137,3672.49,837.7424,1092.53,2560.5,84.8569,799.773,1295.4924,231.21764,279.6,141.55,954.0,1126.80442,661.4730000000001,1490.1277,2042.556,4354.86,129.74,247.5365,133.9,933.1608,247.9927,887.6594,2491.291,272.39,384.4443,68.20334,244.1488,536.1931,2837.21,562.87379,738.92,420.843,8260.549805
2015-10-27,1370.31,309.9,202.9304,820.5210000000001,843.82,516.97,168.35,213.263,427.3325,351.26599999999996,383.51,21541.67,682.341,303.75,4132.6092,17563.59,313.8697,3668.81,841.7199,1101.86,2560.06,83.8633,803.284,1258.3853,230.89269,277.98,141.0,950.06,1124.11492,660.0239,1476.5941,1937.0729999999999,4465.94,129.54,239.2836,132.08,929.8947,245.5745,907.4839599999999,2485.938,269.69,383.1948,68.49294,240.5304,532.3889,2901.58,568.85811,743.97,420.694,8232.900391
2015-10-28,1385.39,299.29,206.2402,823.9527,851.2998,478.43,164.05,211.274,424.8797,356.89300000000003,387.73,21062.01,693.65187,301.83,4067.8871,17297.55,312.343,3679.66,851.324,1102.45,2565.87,83.9626,809.565,1249.9967,230.37416000000002,265.73,141.5,920.39,1127.83125,671.0168,1474.6184,1901.9779999999998,4464.15,126.42,243.0481,129.27,927.3214,238.912,900.39304,2483.974,268.49,386.1436,67.28623,241.7039,543.011,2883.83,571.7266599999999,720.55,416.733,8171.200195
2015-10-29,1369.91,298.75,204.9558,824.9474,842.3739999999999,464.61,162.45,202.172,410.7232,354.005,382.62,20986.9,689.16737,294.15,4174.3892,17323.81,308.3045,3654.43,849.7234,1094.57,2566.46,82.7206,792.701,1248.0723,227.00123,265.98,141.5,910.73,1119.86064,663.5716,1452.8857,1911.785,4408.89,124.95,242.1311,126.41,931.3298,233.8781,877.77214,2450.826,268.54,391.0416,67.23796999999999,242.144,542.4675,2906.71,568.3635400000001,736.35,411.68199999999996,8111.75
2015-10-30,1364.18,294.91,204.4618,826.2405,833.6974,471.0,160.2,197.796,406.9856,347.68,385.89,20379.33,688.07119,292.41,4232.2877,17645.74,303.8227,3694.29,845.6489,1090.65,2522.24,83.5155,791.91,1240.3745,217.04592999999997,271.41,140.0,908.14,1110.47173,687.2064,1393.6144,1920.396,4418.27,129.69,238.3666,127.0,937.961,233.9768,888.40844,2450.679,259.85,384.7942,66.46566999999999,241.166,532.7347,2878.09,566.63253,751.25,404.7,8065.799805
2015-11-02,1382.77,294.22,207.4751,825.6934,844.3187,473.82,161.85,199.139,407.3126,348.775,384.3,20443.38,677.90632,297.08,4248.5051,17877.47,305.8912,3673.54,850.1114,1074.28,2487.51,80.4352,793.987,1205.0439,218.6998,273.91,140.6,909.88,1106.31522,686.0571,1371.7829,1891.226,4464.7,129.59,238.801,127.2,949.9366,233.8287,864.2394800000001,2472.4339999999997,262.65,387.793,66.36913,233.6357,549.4336,2919.58,568.9076200000001,764.47,408.909,8050.799805
2015-11-03,1409.96,289.89,207.1787,809.8778,838.1853,470.25,161.95,199.984,409.602,346.285,382.47,20621.0,673.07305,297.85,4286.923,17912.68,302.5422,3681.25,849.9174,1076.07,2523.56,81.8263,795.668,1205.3892,217.17532000000003,273.81,139.3,908.09,1120.30069,682.6593,1356.6194,1866.286,4451.59,132.52,241.9863,129.86,957.2606,232.8911,867.43539,2498.0679999999998,259.4,381.8953,66.46566999999999,230.5062,550.1253,2917.38,568.0173599999999,771.7,410.89,8060.700195
2015-11-04,1389.99,288.14,206.5366,797.9415,817.6408,468.12,163.45,199.984,413.94699999999995,345.04,376.66,20186.77,668.38923,302.06,4274.8093,17671.4,296.189,3679.81,855.253,1072.89,2560.98,81.3295,792.2560000000001,1204.1556,217.72692999999998,267.84,141.1,909.93,1111.7921199999998,672.4159,1351.4825,1848.963,4489.33,131.89,243.3377,129.42,941.5239999999999,235.9015,851.4060000000001,2488.59,268.69,404.6861,66.22433000000001,230.2128,536.4401,2883.78,566.83037,776.11,411.13699999999994,8040.200195
2015-11-05,1373.23,282.82,205.6474,801.5721,816.7931,459.5,159.4,193.36900000000003,415.3486,335.22900000000004,372.25,19816.59,655.7827900000001,308.14,4202.127,17581.69,290.3775,3679.16,851.2756,1071.06,2578.23,80.5346,793.888,1190.0430000000001,218.66769,264.6,139.1,903.71,1098.1978800000002,650.1802,1352.3221,1830.146,4495.34,132.81,241.938,129.17,926.975,230.8676,814.9029099999999,2438.353,265.64,403.8364,66.12779,220.4332,528.5847,2827.03,564.6542400000001,754.57,402.125,7955.450195
2015-11-06,1368.58,283.76,207.3269,796.9468,811.9062,460.84,167.05,190.435,418.6658,337.86800000000005,376.07,19291.2,655.88248,312.8,3590.2603,16602.36,283.8273,3671.4,858.988,1072.1,2579.35,80.3855,790.327,1189.599,219.02375,261.71,139.3,917.15,1113.2591300000001,656.0765,1360.5214,1849.66,4491.56,132.37,242.7102,129.51,942.6127,239.8497,802.36903,2461.041,261.65,395.9896,65.21069,215.3967,527.1026,2785.6,563.76404,751.05,394.599,7954.299805
2015-11-09,1352.41,274.8,202.5353,812.0662,854.3416,460.64,171.45,183.572,421.8428,333.934,377.71,19244.08,645.36878,310.42,3462.2009999999996,15865.59,279.2963,3631.49,856.1261,1056.13,2554.19,79.4416,793.8380000000001,1175.141,222.49396000000002,257.84,134.75,919.59,1109.64045,659.6741,1342.5425,1860.4620000000002,4596.24,130.42,240.635,128.28,951.3717,242.9095,755.97863,2427.255,270.64,411.5833,65.74164,217.3526,526.0651,2747.76,554.16931,754.52,387.12199999999996,7915.200195
2015-11-10,1307.32,264.4,194.335,793.5649,829.0599,464.01,172.95,177.454,409.67199999999997,330.348,377.61,19029.71,639.68847,298.04,3293.6472,15755.3,276.883,3603.87,825.8585,1046.01,2602.66,78.74600000000001,794.778,1155.9953,218.40793,257.5,130.05,890.06,1079.5669,646.4327,1332.0218,1782.507,4680.15,128.27,232.6728,126.56,913.2674,238.07299999999998,731.01071,2414.29,271.29,407.2851,65.45204,213.2452,518.7037,2695.3,550.01488,732.44,383.457,7783.350098000001
2015-11-11,1307.32,264.4,194.335,793.5649,835.6422,475.9,172.95,178.99599999999998,409.67199999999997,330.348,377.61,19029.71,641.0836099999999,298.04,3322.6708,15755.3,276.883,3603.87,825.8585,1046.01,2602.66,78.74600000000001,794.778,1155.9953,218.40793,257.5,130.05,890.06,1079.5669,646.4327,1332.0218,1793.906,4680.15,128.27,232.6728,127.69,913.2674,239.9977,745.64187,2414.29,271.29,411.1335,65.45204,213.2452,518.7037,2695.3,550.46001,748.93,383.457,7825.0
2015-11-13,1311.87,266.14,190.3337,796.1511,826.9157,480.46,174.2,177.007,423.3145,332.589,373.64,18914.25,615.77116,308.68,3351.8921,15539.08,277.7695,3605.71,818.1947,1043.49,2555.46,76.9078,788.003,1163.2983,213.90066000000002,256.47,130.05,888.57,1076.5840699999999,669.168,1315.0306,1769.963,4587.89,127.74,225.0055,128.43,923.4615,237.1353,739.64957,2354.624,289.82,403.7865,65.93472,217.7438,513.862,2673.26,545.51428,730.9,373.70300000000003,7762.25
2015-11-16,1309.65,270.87,191.8157,796.6982,818.0397,476.99,176.45,177.50400000000002,419.8572,334.43199999999996,365.75,19084.4,623.6439,302.33,3470.1615,15179.06,290.2297,3663.98,813.5381,1052.31,2551.85,78.5473,775.54,1162.9529,219.41291,261.86,130.4,908.64,1056.43715,678.6618,1340.6655,1801.124,4614.81,128.13,226.2342,127.25,924.6987,245.081,737.70212,2332.231,287.52,400.088,64.96935,225.5186,509.8108,2727.86,547.49257,743.63,375.436,7806.600098000001
2015-11-17,1310.68,269.53,196.6074,803.3626,828.7109,471.19,173.25,177.852,409.3917,333.18699999999995,381.97,19324.77,633.55963,303.79,3403.0169,15409.49,301.508,3597.15,831.1457,1052.16,2538.41,80.3359,789.585,1185.0099,226.41752000000002,262.45,130.95,902.51,1038.1485699999998,676.7132,1335.3311,1791.567,4600.26,129.01,228.3968,128.97,918.216,244.6368,752.38321,2347.896,286.97,407.335,65.06589,229.3816,517.2709,2731.7,549.81704,738.38,376.228,7837.549805
2015-11-18,1319.39,266.09,195.076,817.3877,813.5518,459.26,168.35,173.774,413.0126,332.639,385.49,19062.38,627.5803099999999,306.26,3329.4939,15797.27,304.26599999999996,3594.72,820.3774,1040.06,2515.84,76.0632,784.8380000000001,1163.2489,225.60712,255.2,134.95,897.33,997.5615,672.3659,1328.1197,1775.1889999999999,4501.94,129.79,226.7749,129.12,902.6278,237.8756,752.78272,2309.494,289.97,406.0855,63.569559999999996,220.8733,510.5519,2727.36,548.3333200000001,716.0,375.436,7731.799805
2015-11-19,1317.95,269.53,195.6688,819.3274,815.3483,458.76,168.1,174.868,423.9453,338.217,390.31,19126.63,633.46,305.03,3244.5991,16078.63,313.1309,3647.81,847.8317,1060.2,2530.35,77.9014,785.926,1198.2835,228.33114,261.03,133.4,910.38,1024.74999,681.6599,1342.4436,1799.5810000000001,4618.23,130.81,229.0357,130.06,925.1439999999999,240.738,741.54716,2320.396,294.12,406.7853,64.4384,223.7094,528.0413,2746.56,550.7073,726.25,387.61699999999996,7842.75
2015-11-20,1324.77,268.48,199.5219,824.7982,830.2191,455.59,171.9,175.31599999999997,428.01,340.01,381.97,18976.91,644.6213700000001,304.66,3315.7982,16327.47,344.3061,3666.17,840.6528,1062.13,2504.12,76.7091,789.437,1189.9444,223.40164,259.61,136.15,918.05,1029.2487800000001,681.8598,1350.2477,1806.501,4705.18,131.01,230.0679,129.12,937.1197,239.8003,724.9185,2355.5570000000002,295.67,402.6869,64.34186,224.9318,528.5353,2768.75,563.51676,724.07,392.47,7856.549805
2015-11-23,1328.58,275.25,198.287,845.7862,845.7885,458.41,169.35,174.271,423.151,337.66900000000004,377.76,18941.44,639.24001,303.66,3371.3234,16665.02,356.4709,3655.27,837.9365,1057.37,2576.23,73.7778,782.563,1175.5358,218.73189,260.59,139.3,915.91,1030.52011,683.6586,1352.2728,1834.477,4703.54,129.98,227.7578,129.61,943.9488,239.5535,716.17973,2348.387,296.56,401.9372,64.63147,219.5041,532.5865,2792.33,563.91238,733.43,403.314,7849.25
2015-11-24,1326.51,269.03,200.1641,852.0527,833.6124,459.55,168.2,172.928,423.9453,340.209,374.04,18365.36,635.10428,303.84,3350.0131,16559.49,350.4624,3677.67,840.3133,1055.69,2584.73,73.132,803.086,1202.9713,217.85632,258.04,140.25,915.76,1018.24626,677.1628,1325.255,1852.6960000000001,4607.85,128.08,228.8391,130.06,957.7554,238.2704,705.29375,2325.699,293.57,400.7877,64.24531999999999,219.4063,531.1537,2770.74,557.7302099999999,736.89,397.718,7831.600098000001
2015-11-26,1340.79,266.79,200.7569,857.2748,822.4843,460.99,170.05,172.43099999999998,422.8006,340.80699999999996,397.9,18376.61,632.36376,306.95,3066.2554,16395.79,362.2824,3712.05,837.1119,1055.29,2627.08,74.6224,803.581,1206.6229,222.3315,258.68,146.85,911.77,1029.2487800000001,684.7579,1316.4631,1828.055,4574.73,129.79,230.8543,131.98,978.4902,239.3561,734.95565,2303.699,299.46,424.2282,64.00398,222.8781,523.2983,2795.22,563.31892,742.49,405.04699999999997,7883.799805
2015-11-27,1338.07,267.04,200.1641,854.5394,815.3982,466.64,179.6,175.067,421.1186,340.85699999999997,395.52,18791.02,641.43244,307.59,3064.8215,16505.99,362.8241,3716.73,846.4735,1070.61,2642.47,77.1562,807.29,1214.4686,223.33744,264.6,144.0,919.54,1042.89185,698.2992,1348.4201,1804.7089999999998,4548.42,129.59,231.3949,131.68,968.9888,246.4628,738.90053,2311.36,298.76,417.4809,63.955709999999996,226.1543,527.9424,2823.1,563.76404,755.26,408.414,7942.700195
2015-11-30,1329.97,266.79,196.5086,834.0488,808.1624,464.31,179.9,174.072,421.3055,333.038,384.9,18650.06,641.43244,302.15,3075.4025,16637.77,357.2589,3723.79,844.9213,1068.98,2637.29,76.56,803.1360000000001,1202.5272,224.50487,268.03,141.4,931.39,1063.96783,691.9033,1357.9035,1787.0870000000002,4523.54,127.83,230.1662,134.35,957.1616,245.4264,728.56384,2331.199,298.51,423.3286,64.87281,223.9539,527.1026,2793.28,563.76404,759.52,404.205,7935.25
2015-12-01,1342.72,262.06,198.3858,840.1164,824.9794,457.32,177.55,174.52,435.7657,321.483,387.88,18620.67,646.31552,312.2,3175.1799,16149.04,353.4174,3716.53,851.4696,1074.18,2617.02,79.0441,824.302,1208.6459,224.56907,268.38,142.0,938.76,1055.26359,688.1557,1348.2719,1803.5639999999999,4524.73,129.54,231.5915,134.15,955.9739999999999,246.9563,728.31416,2319.757,290.32,417.181,64.29359000000001,232.3155,535.6990000000001,2856.2,575.6338,752.79,410.444,7954.899901999999
2015-12-02,1344.65,260.22,197.7436,844.0455,822.4843,455.24,173.8,172.18200000000002,435.5087,321.632,397.8,18522.75,656.13162,309.28,3215.4766,16271.57,355.0426,3738.47,833.959,1069.03,2615.12,79.9384,820.84,1195.8657,226.61209,264.95,140.1,938.71,1037.36612,680.0110000000001,1337.5538,1862.5529999999999,4586.9,129.98,231.7881,133.56,967.9001,241.4289,730.86088,2322.998,286.67,412.9827,64.00398,238.4766,533.5746,2840.7,571.47937,743.33,409.70099999999996,7931.350098000001
2015-12-03,1335.01,257.68,195.32299999999998,837.9281,819.1409,458.22,171.25,167.75599999999997,429.8087,318.296,388.22,18423.03,648.95642,306.03,3187.7881,16601.37,352.4816,3726.13,825.7131,1067.98,2557.81,78.6963,807.686,1184.4671,222.68853,260.44,140.2,942.79,1034.48106,674.3646,1331.4784,1813.619,4595.09,130.37,225.7919,131.98,967.1578,237.9743,725.9672,2308.806,279.73,405.4358,63.376490000000004,234.8582,536.1436,2851.42,566.3358,744.72,405.64099999999996,7864.149901999999
2015-12-04,1319.93,254.4,192.7049,830.2689999999999,805.318,456.23,166.9,167.458,423.5248,320.039,393.18,18306.08,643.575,306.45,3159.9513,16339.4,350.7086,3701.75,811.0158,1050.28,2557.81,78.5473,806.054,1156.242,217.88939,256.18,138.7,939.06,1025.9725,664.2212,1323.5756,1796.7939999999999,4568.58,127.35,223.3344,128.97,955.5286,237.9743,754.43063,2286.855,284.68,399.7881,61.9767,234.956,529.9680000000001,2859.15,563.12107,732.78,391.82599999999996,7781.899901999999
2015-12-07,1338.32,253.95,193.5447,866.8239,800.0284,458.02,165.7,167.905,425.5104,318.843,400.58,18425.42,642.9770900000001,299.41,3144.5248,16142.38,352.4324,3752.01,817.1275,1053.3,2562.94,78.74600000000001,824.4010000000001,1169.0716,203.36065,257.75,137.15,948.82,1023.23404,671.1667,1324.8599,1823.575,4532.68,127.15,220.0906,129.37,942.2662,235.55599999999998,776.35241,2278.409,279.98,398.9884,61.92844,238.1832,538.1693,2856.7,569.7978099999999,727.73,396.233,7765.399901999999
2015-12-08,1324.23,249.92,192.3097,856.1807,796.3357,454.55,161.7,163.827,426.0944,316.60200000000003,399.73,18438.57,640.3860099999999,290.68,3029.123,16218.26,334.5054,3721.06,832.4068,1040.71,2542.27,75.5167,816.7360000000001,1156.1927,204.13893000000002,256.18,135.4,940.31,1021.42476,673.5652,1306.0412,1796.395,4511.18,127.0,212.0792,128.43,931.2309,232.8911,769.91074,2287.444,283.63,402.2371,61.34921,229.5772,524.3853,2853.16,560.54932,718.67,396.926,7701.700195
2015-12-09,1299.07,242.9,187.1228,835.5409,785.2075,446.43,160.25,168.005,412.195,309.63,394.03,18272.01,621.65079,281.17,2961.8795,15642.42,331.7474,3683.29,819.0192,1038.92,2488.05,73.281,811.197,1138.1326,205.858,254.22,133.8,924.02,1005.58107,668.1686,1284.9011,1752.191,4448.16,127.1,213.4063,128.38,906.4878,231.3611,758.17582,2325.405,280.83,393.7905,59.85289,221.8512,521.0751,2776.18,559.16449,709.71,392.12300000000005,7612.5
2015-12-10,1309.65,245.79,187.6168,854.6389,802.8728,445.78,159.35,166.662,422.4269,311.423,396.76,18522.35,634.606,284.23,2961.9785,15952.42,338.4947,3693.74,820.4259,1051.97,2489.95,75.2186,806.993,1166.8018,208.35533999999998,253.73,134.55,926.26,1024.30982,677.4627,1295.0266,1726.1570000000002,4467.03,130.08,216.0603,128.97,940.5837,228.9429,755.8288,2342.0029999999997,284.38,389.4423,60.432109999999994,227.8657,532.3395,2805.34,558.96665,700.2,398.31300000000005,7683.299805
2015-12-11,1304.65,240.06,186.7276,853.8432,807.5137,436.57,155.25,164.623,417.1708,308.335,388.27,18152.27,637.0475700000001,281.31,2935.9709999999995,15476.03,333.6189,3604.02,815.4783,1037.83,2467.28,75.7651,813.1260000000001,1159.3507,208.19286,244.27,131.8,912.37,1029.64,667.2692,1270.1327,1732.479,4449.8,129.64,211.68599999999998,126.26,943.1569999999999,224.3532,756.82751,2343.427,276.03,377.79699999999997,59.708090000000006,235.5916,530.5609,2775.68,559.75801,673.96,393.906,7610.450195
2015-12-14,1326.8,253.4,190.9265,870.8027,822.135,427.35,156.8,166.264,415.8392,304.948,387.03,18142.31,634.85514,288.99,2976.9104,15282.79,335.2442,3634.03,815.7208,1046.46,2477.64,78.2989,829.841,1172.4764,207.60914,243.98,134.9,910.58,1045.97258,673.6651,1258.9206,1740.145,4545.19,129.74,209.7692,126.41,945.2849,223.0207,767.61364,2336.012,270.39,371.4496,59.46674,239.6013,537.1812,2822.75,560.89549,676.59,401.82800000000003,7650.049805
2015-12-15,1322.7,250.96,191.0253,873.8862,821.4862,432.06,158.35,165.21900000000002,415.6523,307.986,386.04,18768.41,636.6988,287.52,2960.8906,15775.59,335.6382,3666.22,819.9409,1050.83,2508.96,78.4976,849.227,1190.7339,209.45758999999998,241.43,131.9,914.36,1053.84554,686.1569999999999,1267.6137,1784.996,4588.09,128.71,214.0943,127.74,965.8712,223.4649,772.7570599999999,2333.458,280.98,379.3464,59.321940000000005,238.9656,513.7632,2855.36,552.8339900000001,684.61,404.403,7700.899901999999
2015-12-16,1334.02,250.51,192.0133,861.9002,818.8913,434.09,159.8,167.308,422.1465,319.092,386.88,18646.67,636.44967,289.58,2971.0761,15976.29,338.7902,3706.93,821.7356,1058.61,2535.92,78.0505,846.062,1203.3168,207.05753,246.97,134.95,928.9,1071.74289,694.0519,1265.3417,1820.7379999999998,4587.5,130.42,222.7938,131.54,968.5929,224.3532,783.09375,2365.428,279.63,380.296,59.85289,239.3079,517.1227,2839.9,548.92685,691.74,404.7,7750.899901999999
2015-12-17,1341.04,255.14,195.7676,871.4492,831.0674,431.51,159.95,168.15400000000002,422.3334,321.134,388.92,18271.32,640.68502,288.89,2984.3764,16188.43,338.1992,3718.77,834.7351,1071.46,2594.11,80.783,854.815,1224.6829,207.86891,248.05,133.75,945.14,1082.74541,702.7463,1280.4558,1814.465,4634.52,132.37,220.9752,132.72,999.3238,227.9065,801.22048,2396.218,282.48,382.795,62.507659999999994,251.4347,523.6936,2889.81,550.0643299999999,714.07,411.038,7844.350098000001
2015-12-18,1333.92,259.03,197.1014,874.7814,829.221,428.54,159.0,165.61700000000002,420.8383,317.798,395.22,18146.0,639.88773,289.17,2941.1131,16072.26,334.5547,3703.79,820.8625,1064.26,2582.58,79.3919,847.694,1208.7939999999999,205.66341,245.06,135.0,931.19,1059.32232,701.9968,1271.7627,1776.533,4588.54,132.67,219.4516,133.56,981.7068,223.5636,789.13603,2373.678,278.08,378.0969,62.748999999999995,250.0166,517.0239,2807.29,548.1849900000001,711.69,409.55300000000005,7761.950195
2015-12-21,1337.88,259.42,198.3858,868.863,834.2612,438.25,159.45,166.21400000000003,419.3199,319.64,397.0,18217.52,641.48225,291.87,2975.9709999999995,15943.67,331.3042,3690.06,829.8845,1066.65,2636.12,80.783,842.304,1216.1957,211.79246,252.99,138.2,946.73,1079.17568,705.4446,1274.6275,1793.757,4607.06,133.21,226.5291,137.55,981.9047,227.4624,753.2321599999999,2402.749,280.38,379.9961,62.748999999999995,252.7549,515.6405,2797.37,549.81704,711.84,413.217,7834.450195
