DATE,Nifty_Close,Infy_Close
2013-09-06,5680.399902,618.33978
2013-09-05,5592.950195,613.38907
2013-09-04,5448.100098,635.41537
2013-09-03,5341.450195,619.28859
2013-09-02,5550.75,629.9445
2013-08-30,5471.799805,634.01746
2013-08-29,5409.049805,633.76189
2013-08-28,5285.00,636.13966
2013-08-27,5287.450195,623.85146
2013-08-26,5476.50,618.67618
2013-08-23,5471.75,612.55209
2013-08-22,5408.450195,616.53275
2013-08-21,5302.549805,603.98898
2013-08-20,5401.450195,613.76629
2013-08-19,5414.75,613.42989
2013-08-16,5507.850098,607.99984
2013-08-15,5742.299805,626.62689
2013-08-14,5742.299805,626.62689
2013-08-13,5699.299805,629.47503
2013-08-12,5612.399902,613.51152
2013-08-09,5565.649902,605.17298
2013-08-08,5565.649902,605.17298
2013-08-07,5519.100098,604.92802
2013-08-06,5542.25,609.8273
2013-08-05,5685.399902,614.25705
2013-08-02,5677.899902,614.20561
2013-08-01,5727.850098,607.23393
2013-07-31,5742.00,606.21325
2013-07-30,5755.049805,603.36595
2013-07-29,5831.649902,596.32325
2013-07-26,5886.200195,594.71059
2013-07-25,5907.50,595.11886
2013-07-24,5990.50,593.75116
2013-07-23,6077.799805,592.39322
2013-07-22,6031.799805,587.24979
2013-07-19,6029.200195,581.26779
2013-07-18,6038.049805,571.73542
2013-07-17,5973.299805,561.54904
2013-07-16,5955.25,557.04742
2013-07-15,6030.799805,559.8849
2013-07-12,6009.00,572.43929
2013-07-11,5935.100098,516.12869
2013-07-10,5816.700195,510.57534
2013-07-09,5859.00,509.97355
2013-07-08,5811.549805,503.83884
2013-07-05,5867.899902,501.39982
2013-07-04,5836.950195,503.80864
2013-07-03,5770.899902,490.84598
2013-07-02,5857.549805,490.73329
2013-07-01,5898.850098,500.33832
2013-06-28,5842.200195,510.10667
2013-06-27,5682.350098,506.82987
2013-06-26,5588.700195,489.80486
2013-06-25,5609.100098,484.59938
2013-06-24,5590.25,485.92627
2013-06-21,5667.649902,493.75532
2013-06-20,5655.899902,483.61957
2013-06-19,5822.25,497.75641
2013-06-18,5813.600098,499.43032
2013-06-17,5850.049805,494.54087
2013-06-14,5808.399902,488.89607
2013-06-13,5699.100098,485.8242
2013-06-12,5760.200195,494.28609
2013-06-11,5788.799805,505.33966
2013-06-10,5878.00,507.63659
2013-06-07,5881.00,499.48096
2013-06-06,5921.399902,495.97959
2013-06-05,5923.850098,502.43032
2013-06-04,5919.450195,509.50402
2013-06-03,5939.299805,513.21935
2013-05-31,5985.950195,492.31575
2013-05-30,6124.049805,477.97477
2013-05-29,6104.299805,458.16373
2013-05-28,6111.25,460.85149
2013-05-27,6083.149902,462.11746
2013-05-24,5983.549805,457.28729
2013-05-23,5967.049805,459.61515
2013-05-22,6094.50,464.57151
2013-05-21,6114.100098,466.96712
2013-05-20,6156.899902,461.99126
2013-05-17,6187.299805,458.03754
2013-05-16,6169.899902,454.30744
2013-05-15,6146.75,459.73122
2013-05-14,5995.399902,457.70645
2013-05-13,5980.450195,455.67079
2013-05-10,6094.75,461.89388
2013-05-09,6050.149902,459.91661
2013-05-08,6069.299805,457.82252
2013-05-07,6043.549805,457.46261
2013-05-06,5971.049805,455.96293
2013-05-03,5944.00,449.50609
2013-05-02,5999.350098,445.36772
2013-05-01,5930.200195,435.38567
2013-04-30,5930.200195,435.38567
2013-04-29,5904.100098,434.18827
2013-04-26,5871.450195,430.81883
2013-04-25,5916.299805,433.87662
2013-04-24,5836.899902,440.60536
2013-04-23,5836.899902,440.60536
2013-04-22,5834.399902,437.1588
2013-04-19,5783.100098,447.1206
2013-04-18,5783.100098,447.1206
2013-04-17,5688.700195,444.81305
2013-04-16,5688.950195,447.22735
2013-04-15,5568.399902,455.56404
2013-04-12,5528.549805,447.30524
2013-04-11,5594.00,568.06929
2013-04-10,5558.700195,548.38796
2013-04-09,5495.100098,538.78687
2013-04-08,5542.950195,551.55326
2013-04-05,5553.25,558.16593
2013-04-04,5574.75,560.93157
2013-04-03,5672.899902,578.14797
2013-04-02,5748.100098,578.2656
2013-04-01,5704.399902,573.42531
2013-03-28,5682.549805,562.74289
2013-03-27,5641.600098,555.96508
2013-03-26,5641.600098,555.96508
2013-03-25,5633.850098,555.6145
2013-03-22,5651.350098,557.64939
2013-03-21,5658.75,559.51915
2013-03-20,5694.399902,558.12618
2013-03-19,5745.950195,556.2471
2013-03-18,5835.25,557.17261
2013-03-15,5872.600098,560.58023
2013-03-14,5908.950195,559.77235
2013-03-13,5851.200195,557.6977
2013-03-12,5914.100098,568.34199
2013-03-11,5942.350098,573.72758
2013-03-08,5719.700195,578.49855
2013-03-07,5719.700195,585.1408
2013-03-06,5719.700195,578.46974
2013-03-05,5719.700195,568.96522
2013-03-04,5719.700195,565.48828
2013-03-01,5719.700195,567.50449
2013-02-28,5693.049805,566.18008
2013-02-27,5796.899902,566.87189
2013-02-26,5761.350098,576.46365
2013-02-25,5854.75,568.28355
2013-02-22,5850.299805,553.23838
2013-02-21,5852.25,546.85947
2013-02-20,5943.049805,549.12807
2013-02-19,5939.700195,549.32284
2013-02-18,5898.200195,541.4645
2013-02-15,5887.399902,543.12
2013-02-14,5896.950195,547.82392
2013-02-13,5932.950195,543.3054
2013-02-12,5922.50,536.62421
2013-02-11,5897.850098,543.79231
2013-02-08,5903.50,543.28514
2013-02-07,5938.799805,543.29527
2013-02-06,5959.200195,540.66595
2013-02-05,5956.899902,536.75117
2013-02-04,5987.25,539.02995
2013-02-01,5998.899902,539.682
2013-01-31,6034.75,543.29527
2013-01-30,6055.75,543.51885
2013-01-29,6049.899902,545.14553
2013-01-28,6074.799805,547.41413
2013-01-25,6074.649902,548.19319
2013-01-24,6019.350098,544.98971
2013-01-23,6054.299805,543.31476
2013-01-22,6048.50,542.13681
2013-01-21,6082.299805,544.61967
2013-01-18,6064.399902,543.01325
2013-01-17,6039.200195,544.94064
2013-01-16,6001.850098,539.00032
2013-01-15,6056.600098,542.81848
2013-01-14,6024.049805,546.60626
2013-01-11,5951.299805,528.22052
2013-01-10,5968.649902,452.30135
2013-01-09,5971.50,453.99579
2013-01-08,6001.700195,456.52773
2013-01-07,5988.399902,462.52648
2013-01-04,6016.149902,457.60906
2013-01-03,6009.50,455.33965
2013-01-02,5993.25,449.74992
2012-12-31,5905.100098,451.60018
2012-12-28,5908.350098,452.47662
2012-12-27,5870.100098,445.57261
2012-12-26,5905.600098,450.92787
2012-12-24,5855.75,452.30135
2012-12-21,5847.700195,447.34499
2012-12-20,5916.399902,447.88021
2012-12-19,5929.600098,447.20786
2012-12-18,5896.799805,442.30993
2012-12-17,5857.899902,441.38442
2012-12-14,5879.600098,443.8291
2012-12-13,5851.50,444.75461
2012-12-12,5888.00,447.52963
2012-12-11,5898.799805,446.79964
2012-12-10,5908.899902,450.59755
2012-12-07,5907.399902,452.07697
2012-12-06,5930.899902,455.41758
2012-12-05,5900.50,464.02616
2012-12-04,5889.25,474.72807
2012-12-03,5870.950195,475.05916
2012-11-30,5879.850098,474.612
2012-11-29,5825.00,476.24725
2012-11-28,5727.450195,481.19424
2012-11-27,5727.450195,481.19424
2012-11-26,5635.899902,470.82342
2012-11-23,5626.600098,463.06247
2012-11-22,5627.75,464.04566
2012-11-21,5614.799805,457.6675
2012-11-20,5571.549805,452.7789
2012-11-19,5571.399902,459.36194
2012-11-16,5574.049805,456.40153
2012-11-15,5631.00,447.23748
2012-11-14,5666.950195,455.41758
2012-11-13,5666.950195,455.41758
2012-11-12,5683.700195,459.43907
2012-11-09,5686.25,457.44311
2012-11-08,5738.75,462.62387
2012-11-07,5760.100098,468.29148
2012-11-06,5724.399902,463.86021
2012-11-05,5704.200195,463.23697
2012-11-02,5697.700195,465.11686
2012-11-01,5645.049805,460.54922
2012-10-31,5619.700195,460.22825
2012-10-30,5597.899902,459.323
2012-10-29,5665.600098,454.87223
2012-10-26,5664.299805,453.72314
2012-10-25,5705.299805,456.67419
2012-10-24,5691.399902,458.30011
2012-10-23,5691.399902,458.30011
2012-10-22,5717.149902,464.62058
2012-10-19,5684.25,464.19211
2012-10-18,5718.700195,463.07183
2012-10-17,5660.25,449.93456
2012-10-16,5648.00,447.19184
2012-10-15,5687.25,449.07122
2012-10-12,5676.049805,454.71915
2012-10-11,5708.049805,480.88736
2012-10-10,5652.149902,475.37231
2012-10-09,5704.600098,481.466
2012-10-08,5676.00,472.34484
2012-10-05,5746.950195,479.68232
2012-10-04,5787.600098,488.94543
2012-10-03,5731.25,489.43902
2012-10-02,5718.799805,495.39979
2012-10-01,5718.799805,495.39979
2012-09-28,5703.299805,481.2192
2012-09-27,5649.50,483.95358
2012-09-26,5663.450195,491.53707
2012-09-25,5673.899902,493.19848
2012-09-24,5669.600098,493.59637
2012-09-21,5691.149902,492.2964
2012-09-20,5554.25,496.83342
2012-09-19,5600.049805,493.72016
2012-09-18,5600.049805,493.72016
2012-09-17,5610.00,486.82917
2012-09-14,5577.649902,499.66197
2012-09-13,5435.350098,485.03562
2012-09-12,5431.00,482.12128
2012-09-11,5390.00,480.18499
2012-09-10,5363.450195,476.92972
2012-09-07,5342.100098,472.16413
2012-09-06,5238.399902,459.77784
2012-09-05,5225.700195,444.10666
2012-09-04,5274.00,448.16001
2012-09-03,5253.75,448.9763
2012-08-31,5258.50,448.32097
2012-08-30,5315.049805,454.21569
2012-08-29,5287.799805,453.38044
2012-08-27,5350.25,457.8605
2012-08-24,5386.700195,464.10606
2012-08-23,5415.350098,470.25666
2012-08-22,5412.850098,461.97993
2012-08-21,5421.00,457.31
2012-08-20,5366.299805,446.3095
2012-08-17,5366.299805,446.3095
2012-08-16,5362.950195,439.55065
2012-08-15,5380.350098,442.19011
2012-08-14,5380.350098,442.19011
2012-08-13,5347.899902,440.43378
2012-08-10,5320.399902,439.09581
2012-08-09,5322.950195,433.21095
2012-08-08,5338.00,433.50484
2012-08-07,5336.700195,427.75286
2012-08-06,5282.549805,420.82392
2012-08-03,5215.700195,419.24829
2012-08-02,5227.75,418.72661
2012-08-01,5240.50,421.1565
2012-07-31,5229.00,422.75034
2012-07-30,5199.799805,419.47608
2012-07-27,5099.850098,407.88634
2012-07-26,5043.00,403.16936
2012-07-25,5109.600098,411.6648
2012-07-24,5128.200195,411.68301
2012-07-23,5117.950195,415.56553
2012-07-20,5205.100098,421.19446
2012-07-19,5242.700195,426.21518
2012-07-18,5216.299805,413.62918
2012-07-17,5192.850098,412.1766
2012-07-16,5197.25,412.18647
2012-07-13,5227.25,423.29176
2012-07-12,5235.25,429.85999
2012-07-11,5306.299805,469.0797
2012-07-10,5345.350098,466.87761
2012-07-09,5275.149902,462.80531
2012-07-06,5316.950195,464.07719
2012-07-05,5327.299805,470.83529
2012-07-04,5302.549805,470.67429
2012-07-03,5287.950195,472.79133
2012-07-02,5278.600098,474.47097
2012-06-29,5278.899902,476.33135
2012-06-28,5149.149902,469.51633
2012-06-27,5141.899902,468.5292
2012-06-26,5120.799805,463.27076
2012-06-25,5114.649902,468.53828
2012-06-22,5146.049805,469.73425
2012-06-21,5165.00,472.93334
2012-06-20,5120.549805,468.90887
2012-06-19,5103.850098,470.2187
2012-06-18,5064.25,476.80593
2012-06-15,5139.049805,478.86602
2012-06-14,5054.75,474.26218
2012-06-13,5121.450195,468.90887
2012-06-12,5115.899902,466.62173
2012-06-11,5054.100098,460.47034
2012-06-08,5068.350098,459.25542
2012-06-07,5049.649902,465.65282
2012-06-06,4997.100098,458.54392
2012-06-05,4863.299805,453.48523
2012-06-04,4848.149902,452.8679
2012-06-01,4841.600098,453.55127
2012-05-31,4924.25,461.17351
2012-05-30,4950.75,461.73314
2012-05-29,4990.100098,457.40491
2012-05-28,4985.649902,452.90586
2012-05-25,4920.399902,450.44789
2012-05-24,4921.399902,451.95669
2012-05-23,4835.649902,429.06269
2012-05-22,4860.50,427.7654
2012-05-18,4891.450195,435.39431
2012-05-17,4870.200195,433.14685
2012-05-16,4858.25,432.76241
2012-05-15,4942.799805,441.30492
2012-05-14,4907.799805,427.37217
2012-05-11,4928.899902,422.32034
2012-05-10,4965.700195,428.33181
2012-05-09,4974.799805,432.36043
2012-05-08,4999.950195,437.41298
2012-05-07,5114.149902,445.39787
2012-05-04,5086.850098,446.19232
2012-05-03,5188.399902,453.67504
2012-05-02,5239.149902,451.68341
2012-05-01,5248.149902,449.8745
2012-04-30,5248.149902,449.8745
2012-04-27,5190.600098,436.88311
2012-04-26,5189.00,430.52445
2012-04-25,5202.00,429.38209
2012-04-24,5222.649902,429.30973
2012-04-23,5200.600098,422.24723
2012-04-20,5290.850098,439.87969
2012-04-19,5332.399902,439.51425
2012-04-18,5300.00,433.27403
2012-04-17,5289.700195,435.00108
2012-04-16,5226.200195,432.05053
2012-04-13,5207.450195,438.99389
2012-04-12,5276.850098,502.59792
2012-04-11,5226.850098,512.41946
2012-04-10,5243.600098,506.38971
2012-04-09,5234.399902,515.77275
2012-04-05,5322.899902,520.95252
2012-04-04,5322.899902,520.95252
2012-04-03,5358.50,522.29512
2012-04-02,5317.899902,520.78804
2012-03-30,5295.549805,523.72985
2012-03-29,5178.850098,510.15376
2012-03-28,5194.75,519.49076
2012-03-27,5243.149902,525.48393
2012-03-26,5184.25,517.23451
2012-03-23,5278.200195,524.89924
2012-03-22,5228.450195,516.78649
2012-03-21,5364.950195,523.91257
2012-03-20,5274.850098,517.34416
2012-03-19,5257.049805,518.46751
2012-03-16,5317.899902,523.4828
2012-03-15,5380.50,526.58025
2012-03-14,5463.899902,526.02335
2012-03-13,5429.50,522.54217
2012-03-12,5359.549805,514.79482
2012-03-09,5333.549805,521.71993
2012-03-08,5220.450195,526.93695
2012-03-07,5220.450195,526.93695
2012-03-06,5222.399902,521.1988
2012-03-05,5280.350098,513.41568
2012-03-02,5359.350098,519.9658
2012-03-01,5339.75,521.96622
2012-02-29,5385.200195,526.86312
2012-02-28,5375.50,524.84441
2012-02-27,5281.200195,526.84559
2012-02-24,5429.299805,538.66755
2012-02-23,5483.299805,535.94428
2012-02-22,5505.350098,539.43425
2012-02-21,5607.149902,536.87617
2012-02-17,5564.299805,538.62151
2012-02-16,5521.950195,531.52247
2012-02-15,5531.950195,523.32787
2012-02-14,5416.049805,511.80774
2012-02-13,5390.200195,509.49595
2012-02-10,5381.600098,509.86139
2012-02-09,5412.350098,513.42442
2012-02-08,5368.149902,505.97823
2012-02-07,5335.149902,498.36833
2012-02-06,5361.649902,507.43125
2012-02-03,5325.850098,508.5546
2012-02-02,5269.899902,503.75856
2012-02-01,5235.700195,501.14566
2012-01-31,5199.25,501.74864
2012-01-30,5087.299805,495.59099
2012-01-27,5204.700195,497.91153
2012-01-26,5158.299805,487.09452
2012-01-25,5158.299805,487.09452
2012-01-24,5127.350098,478.87213
2012-01-23,5046.25,475.12637
2012-01-20,5048.600098,473.0251
2012-01-19,5018.399902,474.10313
2012-01-18,4955.799805,477.27369
2012-01-17,4967.299805,486.40968
2012-01-16,4873.899902,482.40738
2012-01-13,4866.00,472.18457
2012-01-12,4831.25,472.92423
2012-01-11,4860.950195,516.47588
2012-01-10,4849.549805,523.23651
2012-01-09,4742.799805,518.29429
2012-01-06,4754.100098,517.48958
2012-01-05,4749.950195,518.95134
2012-01-04,4749.649902,521.55546
2012-01-03,4765.299805,523.36441
2011-12-30,4624.299805,505.70415
2011-12-29,4646.25,501.03605
2011-12-28,4705.799805,508.32656
2011-12-27,4750.50,504.19707
2011-12-23,4714.00,492.38461
2011-12-22,4733.850098,497.15362
2011-12-21,4693.149902,501.20048
2011-12-20,4544.200195,487.63389
2011-12-19,4613.100098,489.03133
2011-12-16,4651.600098,497.82017
2011-12-15,4746.350098,496.33138
2011-12-14,4763.25,500.69765
2011-12-13,4800.600098,502.8815
2011-12-12,4764.600098,500.69765
2011-12-09,4866.700195,495.22556
2011-12-08,4943.649902,497.62795
2011-12-07,5062.600098,504.1145
2011-12-06,5039.149902,493.55329
2011-12-05,5039.149902,493.55329
2011-12-02,5050.149902,492.27425
2011-12-01,4936.850098,485.18547
2011-11-30,4832.049805,476.32355
2011-11-29,4805.100098,474.69661
2011-11-28,4851.299805,481.6765
2011-11-25,4710.049805,475.01672
2011-11-23,4706.450195,484.69137
2011-11-22,4812.350098,497.72881
2011-11-21,4778.350098,487.88023
2011-11-18,4905.799805,500.79851
2011-11-17,4934.75,503.11904
2011-11-16,5030.450195,507.6505
2011-11-15,5068.50,511.3049
2011-11-14,5148.350098,513.22346
2011-11-11,5168.850098,507.17541
2011-11-09,5221.049805,518.06553
2011-11-08,5289.350098,519.30804
2011-11-04,5284.200195,516.35673
2011-11-03,5265.75,511.99924
2011-11-02,5258.450195,517.90106
2011-11-01,5257.950195,518.30308
2011-10-31,5326.600098,525.7858
2011-10-28,5360.700195,522.33166
2011-10-26,5201.799805,518.67726
2011-10-25,5191.600098,522.34116
2011-10-24,5098.350098,505.64059
2011-10-21,5049.950195,497.48176
2011-10-20,5091.899902,502.03223
2011-10-19,5139.149902,487.45118
2011-10-18,5037.50,482.76923
2011-10-17,5118.25,490.81077
2011-10-14,5132.299805,490.3104
2011-10-13,5077.850098,481.90217
2011-10-12,5099.399902,478.80209
2011-10-11,4974.350098,447.5652
2011-10-10,4979.600098,462.82552
2011-10-07,4888.049805,448.30644
2011-10-05,4751.299805,437.27132
2011-10-04,4772.149902,435.76166
2011-10-03,4849.50,442.44505
2011-09-30,4943.25,452.65817
2011-09-29,5015.450195,455.88337
2011-09-28,4945.899902,441.43506
2011-09-27,4971.25,436.77095
2011-09-26,4835.399902,420.84015
2011-09-23,4867.75,417.94521
2011-09-22,4923.649902,420.41129
2011-09-21,5133.25,435.25199
2011-09-20,5140.200195,435.41355
2011-09-19,5031.950195,422.20684
2011-09-16,5084.25,428.01462
2011-09-15,5075.700195,430.6508
2011-09-14,5012.549805,420.24114
2011-09-13,4940.950195,397.08225
2011-09-12,4946.799805,392.8642
2011-09-09,5059.450195,406.41901
2011-09-08,5153.25,417.8823
2011-09-07,5124.649902,409.48336
2011-09-06,5064.299805,411.46766
2011-09-05,5017.200195,404.77497
2011-09-02,5040.00,414.44266
2011-08-30,5001.00,418.68645
2011-08-29,4919.600098,410.34113
2011-08-26,4747.799805,393.59759
2011-08-25,4839.600098,390.17509
2011-08-24,4888.899902,402.23739
2011-08-23,4948.899902,406.8922
2011-08-22,4898.799805,392.17657
2011-08-19,4845.649902,397.55544
2011-08-18,4944.149902,420.67934
2011-08-17,5056.600098,437.62872
2011-08-16,5035.799805,428.7566
2011-08-12,5072.950195,424.44989
2011-08-11,5138.299805,436.13695
2011-08-10,5161.00,437.2985
2011-08-09,5072.850098,424.33411
2011-08-08,5118.50,441.48008
2011-08-05,5211.25,463.04925
2011-08-04,5331.799805,484.12664
2011-08-03,5404.799805,488.31755
2011-08-02,5456.549805,491.59633
2011-08-01,5516.799805,503.06036
2011-07-29,5482.00,496.05526
2011-07-28,5487.75,491.62351
2011-07-27,5546.799805,499.76295
2011-07-26,5574.850098,500.68363
2011-07-25,5680.299805,501.74724
2011-07-22,5633.950195,505.40991
2011-07-21,5541.600098,494.66143
2011-07-20,5567.049805,491.86439
2011-07-19,5613.549805,491.51628
2011-07-18,5567.049805,484.88646
2011-07-15,5581.100098,488.09452
2011-07-14,5512.299805,489.70283
2011-07-13,5585.450195,496.30546
2011-07-12,5526.149902,498.8523
2011-07-11,5616.100098,522.01118
2011-07-08,5660.649902,531.91193
2011-07-07,5728.950195,535.33368
2011-07-06,5625.450195,527.82825
2011-07-05,5632.100098,528.31933
2011-07-04,5650.50,525.19207
2011-07-01,5627.200195,524.33429
2011-06-30,5647.399902,520.0991
2011-06-29,5600.450195,514.97109
2011-06-28,5545.299805,512.03113
2011-06-27,5526.600098,513.059
2011-06-24,5471.25,511.07471
2011-06-23,5320.00,496.62713
2011-06-22,5278.299805,492.32972
2011-06-21,5275.850098,487.34325
2011-06-20,5257.899902,484.19884
2011-06-17,5366.399902,494.93803
2011-06-16,5396.75,500.41558
2011-06-15,5447.50,506.72372
2011-06-14,5500.50,513.28203
2011-06-13,5482.799805,514.22915
2011-06-10,5485.799805,511.50432
2011-06-09,5521.049805,511.35205
2011-06-08,5526.850098,513.17479
2011-06-07,5556.149902,516.90107
2011-06-06,5532.049805,507.1347
2011-06-03,5516.75,503.2569
2011-06-02,5550.350098,500.90736
2011-06-01,5592.00,502.42631
2011-05-30,5473.100098,496.89518
2011-05-27,5476.100098,498.1282
2011-05-26,5412.350098,496.17179
2011-05-25,5348.950195,484.03728
2011-05-24,5394.850098,493.73175
2011-05-23,5386.549805,492.43897
2011-05-20,5486.350098,494.66073
2011-05-19,5428.100098,494.06988
2011-05-18,5420.600098,493.3846
2011-05-17,5438.950195,493.67065
2011-05-16,5499.00,494.75582
2011-05-13,5544.75,499.6076
2011-05-12,5486.149902,500.11027
2011-05-11,5565.049805,504.41559
2011-05-10,5541.25,499.90266
2011-05-09,5551.100098,504.84953
2011-05-06,5551.450195,502.1501
2011-05-05,5459.850098,494.42605
2011-05-04,5537.149902,498.11484
2011-05-03,5565.25,505.28346
2011-05-02,5701.299805,507.27957
2011-04-29,5749.50,504.44962
2011-04-28,5785.450195,508.42445
2011-04-27,5833.899902,512.59023
2011-04-26,5868.399902,510.71634
2011-04-25,5874.50,510.53374
2011-04-21,5884.700195,505.10086
2011-04-20,5851.649902,504.63222
2011-04-19,5740.75,501.16976
2011-04-18,5729.100098,504.42394
2011-04-15,5824.549805,518.90001
2011-04-13,5911.50,573.87094
2011-04-11,5785.700195,562.65808
2011-04-08,5842.00,560.17596
2011-04-07,5885.700195,563.40441
2011-04-06,5891.75,568.48112
2011-04-05,5910.049805,569.88709
2011-04-04,5908.450195,569.86971
2011-04-01,5826.049805,558.58739
2011-03-31,5833.75,562.606
2011-03-30,5787.649902,550.38635
2011-03-29,5736.350098,550.81198
2011-03-28,5687.25,544.94516
2011-03-25,5654.25,549.02416
2011-03-24,5522.399902,521.20855
2011-03-23,5480.25,519.56863
2011-03-22,5413.850098,510.83784
2011-03-21,5364.75,507.23583
2011-03-18,5373.700195,510.49904
2011-03-17,5446.649902,517.0254
2011-03-16,5511.149902,526.08596
2011-03-15,5449.649902,525.95544
2011-03-14,5531.50,538.21882
2011-03-11,5445.450195,530.07817
2011-03-10,5494.399902,536.38727
2011-03-09,5531.00,537.29887
2011-03-08,5520.799805,540.90922
2011-03-07,5463.149902,528.13415
2011-03-04,5538.75,531.51884
2011-03-03,5536.200195,525.25284
2011-03-01,5522.299805,535.02503
2011-02-28,5333.25,520.21919
2011-02-25,5303.549805,521.98964
2011-02-24,5262.700195,522.25
2011-02-23,5437.350098,534.40019
2011-02-22,5469.200195,545.34439
2011-02-21,5518.600098,549.40533
2011-02-18,5458.950195,538.13204
2011-02-17,5546.450195,540.39753
2011-02-16,5481.700195,538.60068
2011-02-15,5481.00,539.21721
2011-02-14,5456.00,538.87007
2011-02-11,5310.00,527.8134
2011-02-10,5225.799805,529.95668
2011-02-09,5253.549805,543.40868
2011-02-08,5312.549805,537.48982
2011-02-07,5396.00,535.90125
2011-02-04,5395.75,529.03672
2011-02-03,5526.75,541.13488
2011-02-02,5432.00,536.21369
2011-02-01,5417.200195,536.20535
2011-01-31,5505.899902,541.15221
2011-01-28,5512.149902,549.90868
2011-01-27,5604.299805,554.89928
2011-01-25,5687.399902,565.79072
2011-01-24,5743.25,570.13007
2011-01-21,5696.50,563.04896
2011-01-20,5711.600098,572.08312
2011-01-19,5691.049805,564.04667
2011-01-18,5724.049805,576.787
2011-01-17,5654.75,567.37929
2011-01-14,5654.549805,556.18375
2011-01-13,5751.899902,556.33995
2011-01-12,5863.25,586.21208
2011-01-11,5754.100098,577.25564
2011-01-10,5762.850098,589.41486
2011-01-07,5904.600098,585.0755
2011-01-06,6048.25,603.71668
2011-01-05,6079.799805,600.49725
2011-01-04,6146.350098,604.28948
2011-01-03,6157.600098,600.28062
2010-12-31,6134.50,597.57285
2010-12-30,6101.850098,598.30117
2010-12-29,6060.350098,591.00271
2010-12-28,5996.00,587.14034
2010-12-27,5998.100098,586.14263
2010-12-24,6011.600098,584.97066
2010-12-23,5980.00,584.58046
2010-12-22,5984.399902,578.43595
2010-12-21,6000.649902,577.8715
2010-12-20,5947.049805,581.46447
2010-12-16,5948.75,571.63185
2010-12-15,5892.299805,556.03586
2010-12-14,5944.100098,548.25973
2010-12-13,5907.649902,545.94287
2010-12-10,5857.350098,545.76027
2010-12-09,5766.50,547.01
2010-12-08,5903.700195,543.48644
2010-12-07,5976.549805,551.7229
2010-12-06,5992.25,545.61306
2010-12-03,5992.799805,542.41931
2010-12-02,6011.700195,537.81959
2010-12-01,5960.899902,529.81781
2010-11-30,5862.700195,529.57482
2010-11-29,5830.00,531.82226
2010-11-26,5751.950195,528.02168
2010-11-25,5799.75,531.89239
2010-11-24,5865.75,520.01087
2010-11-23,5934.75,522.8228
2010-11-22,6010.00,528.30772
2010-11-19,5890.299805,514.43916
2010-11-18,5998.799805,521.40781
2010-11-16,5988.700195,515.67986
2010-11-15,6121.600098,525.93879
2010-11-12,6071.649902,520.34971
2010-11-11,6194.25,530.20801
2010-11-10,6275.700195,535.06809
2010-11-09,6301.549805,531.10228
2010-11-08,6273.200195,523.48235
2010-11-05,6312.450195,534.89451
2010-11-04,6281.799805,534.11343
2010-11-03,6160.50,524.94943
2010-11-02,6119.00,525.41807
2010-11-01,6117.549805,521.00858
2010-10-29,6017.700195,515.81038
2010-10-28,5987.700195,515.66321
2010-10-27,6012.649902,517.28576
2010-10-26,6082.00,523.1269
2010-10-25,6105.799805,524.04613
2010-10-22,6066.049805,529.94765
2010-10-21,6101.50,526.70182
2010-10-20,5982.100098,517.00805
2010-10-19,6027.299805,515.56932
2010-10-18,6075.950195,532.15757
2010-10-15,6062.649902,526.89056
2010-10-14,6177.350098,545.55053
2010-10-13,6233.899902,540.00193
2010-10-12,6090.899902,526.70214
2010-10-11,6135.850098,526.57335
2010-10-08,6103.450195,526.89056
2010-10-07,6120.299805,522.97659
2010-10-06,6186.450195,531.60059
2010-10-05,6145.799805,528.32924
2010-10-04,6159.450195,527.25844
2010-10-01,6143.399902,531.31763
2010-09-30,6029.950195,522.47167
2010-09-29,5991.299805,519.14074
2010-09-28,6029.50,516.6655
2010-09-27,6035.649902,519.40588
2010-09-24,6018.299805,522.23191
2010-09-23,5959.549805,517.74449
2010-09-22,5991.00,516.27156
2010-09-21,6009.049805,523.95284
2010-09-20,5980.450195,515.29531
2010-09-17,5884.950195,508.70945
2010-09-16,5828.700195,507.99011
2010-09-15,5860.950195,522.87452
2010-09-14,5795.549805,509.64326
2010-09-13,5760.00,503.01492
2010-09-09,5640.049805,495.83855
2010-09-08,5607.850098,493.16666
2010-09-07,5604.00,490.69142
2010-09-06,5576.950195,484.98798
2010-09-03,5479.399902,475.70494
2010-09-02,5486.149902,471.51763
2010-09-01,5471.850098,475.48227
2010-08-31,5402.399902,464.8126
2010-08-30,5415.450195,462.51683
2010-08-27,5408.700195,464.1357
2010-08-26,5477.899902,473.68389
2010-08-25,5462.350098,474.58342
2010-08-24,5505.100098,473.6154
2010-08-23,5543.50,480.10667
2010-08-20,5530.649902,474.36079
2010-08-19,5540.200195,480.35539
2010-08-18,5479.149902,480.80891
2010-08-17,5414.149902,471.08944
2010-08-16,5418.299805,473.04195
2010-08-13,5452.100098,475.67069
2010-08-12,5416.450195,474.89172
2010-08-11,5420.600098,481.43438
2010-08-10,5460.700195,484.54337
2010-08-09,5486.149902,492.35277
2010-08-06,5439.25,490.49481
2010-08-05,5447.100098,491.42791
2010-08-04,5467.850098,492.32743
2010-08-03,5439.549805,476.87851
2010-08-02,5431.649902,479.04478
2010-07-30,5367.600098,477.58071
2010-07-29,5408.899902,485.2449
2010-07-28,5397.549805,485.06543
